"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"3487","ENSG00000141753","","insulin like growth factor binding protein 4(IGFBP4)","Homo sapiens"
"3488","ENSG00000115461","","insulin like growth factor binding protein 5(IGFBP5)","Homo sapiens"
"3489","ENSG00000167779","","insulin like growth factor binding protein 6(IGFBP6)","Homo sapiens"
"3490","ENSG00000163453","","insulin like growth factor binding protein 7(IGFBP7)","Homo sapiens"
"3491","ENSG00000142871","","cellular communication network factor 1(CCN1)","Homo sapiens"
"3493","ENSG00000211895","","immunoglobulin heavy constant alpha 1(IGHA1)","Homo sapiens"
"3494","ENSG00000211890","","immunoglobulin heavy constant alpha 2 (A2m marker)(IGHA2)","Homo sapiens"
"3495","ENSG00000211898","","immunoglobulin heavy constant delta(IGHD)","Homo sapiens"
"3497","ENSG00000211891","","immunoglobulin heavy constant epsilon(IGHE)","Homo sapiens"
"3498","ENSG00000253692","","immunoglobulin heavy constant epsilon P1 (pseudogene)(IGHEP1)","Homo sapiens"
"3499","ENSG00000254017","","immunoglobulin heavy constant epsilon P2 (pseudogene)(IGHEP2)","Homo sapiens"
"3500","ENSG00000211896","","immunoglobulin heavy constant gamma 1 (G1m marker)(IGHG1)","Homo sapiens"
"3501","ENSG00000211893","","immunoglobulin heavy constant gamma 2 (G2m marker)(IGHG2)","Homo sapiens"
"3502","ENSG00000211897","","immunoglobulin heavy constant gamma 3 (G3m marker)(IGHG3)","Homo sapiens"
"3503","ENSG00000211892","","immunoglobulin heavy constant gamma 4 (G4m marker)(IGHG4)","Homo sapiens"
"3507","ENSG00000211899","","immunoglobulin heavy constant mu(IGHM)","Homo sapiens"
"3508","ENSG00000132740","","immunoglobulin mu DNA binding protein 2(IGHMBP2)","Homo sapiens"
"3512","ENSG00000132465","","joining chain of multimeric IgA and IgM(JCHAIN)","Homo sapiens"
"3514","ENSG00000211592","","immunoglobulin kappa constant(IGKC)","Homo sapiens"
"3516","ENSG00000168214","","recombination signal binding protein for immunoglobulin kappa J region(RBPJ)","Homo sapiens"
"3523","ENSG00000233999","","immunoglobulin kappa variable 3/OR2-268 (non-functional)(IGKV3OR2-268)","Homo sapiens"
"3527","ENSG00000254264","","immunoglobulin kappa variable 3/OR22-2 (pseudogene)(IGKV3OR22-2)","Homo sapiens"
"3531","ENSG00000235235","","immunoglobulin kappa variable 1/OR2-1 (pseudogene)(IGKV1OR2-1)","Homo sapiens"
"3532","ENSG00000156755","","immunoglobulin kappa variable 1/OR-2 (pseudogene)(IGKV1OR-2)","Homo sapiens"
"3537","ENSG00000211675","","immunoglobulin lambda constant 1(IGLC1)","Homo sapiens"
"3538","ENSG00000211677","","immunoglobulin lambda constant 2(IGLC2)","Homo sapiens"
"3539","ENSG00000211679","","immunoglobulin lambda constant 3 (Kern-Oz+ marker)(IGLC3)","Homo sapiens"
"3540","ENSG00000254029","","immunoglobulin lambda constant 4 (pseudogene)(IGLC4)","Homo sapiens"
"3541","ENSG00000254030","","immunoglobulin lambda constant 5 (pseudogene)(IGLC5)","Homo sapiens"
"3542","ENSG00000222037","","immunoglobulin lambda constant 6(IGLC6)","Homo sapiens"
"3543","ENSG00000128322","","immunoglobulin lambda like polypeptide 1(IGLL1)","Homo sapiens"
"3547","ENSG00000147255","","immunoglobulin superfamily member 1(IGSF1)","Homo sapiens"
"3549","ENSG00000163501","","Indian hedgehog signaling molecule(IHH)","Homo sapiens"
"3550","ENSG00000113141","","IK cytokine(IK)","Homo sapiens"
"3551","ENSG00000104365","","inhibitor of nuclear factor kappa B kinase subunit beta(IKBKB)","Homo sapiens"
"3552","ENSG00000115008","","interleukin 1 alpha(IL1A)","Homo sapiens"
"3553","ENSG00000125538","","interleukin 1 beta(IL1B)","Homo sapiens"
"3554","ENSG00000115594","","interleukin 1 receptor type 1(IL1R1)","Homo sapiens"
"3556","ENSG00000196083","","interleukin 1 receptor accessory protein(IL1RAP)","Homo sapiens"
"3557","ENSG00000136689","","interleukin 1 receptor antagonist(IL1RN)","Homo sapiens"
"3558","ENSG00000109471","","interleukin 2(IL2)","Homo sapiens"
"3559","ENSG00000134460","","interleukin 2 receptor subunit alpha(IL2RA)","Homo sapiens"
"3560","ENSG00000100385","","interleukin 2 receptor subunit beta(IL2RB)","Homo sapiens"
"3561","ENSG00000285171,ENSG00000147168","","interleukin 2 receptor subunit gamma(IL2RG)","Homo sapiens"
"3562","ENSG00000164399","","interleukin 3(IL3)","Homo sapiens"
"3563","ENSG00000185291","","interleukin 3 receptor subunit alpha(IL3RA)","Homo sapiens"
"3565","ENSG00000113520","","interleukin 4(IL4)","Homo sapiens"
"3566","ENSG00000077238","","interleukin 4 receptor(IL4R)","Homo sapiens"
"3567","ENSG00000113525","","interleukin 5(IL5)","Homo sapiens"
"3568","ENSG00000091181","","interleukin 5 receptor subunit alpha(IL5RA)","Homo sapiens"
"3569","ENSG00000136244","","interleukin 6(IL6)","Homo sapiens"
"3570","ENSG00000160712","","interleukin 6 receptor(IL6R)","Homo sapiens"
"3572","ENSG00000134352","","interleukin 6 cytokine family signal transducer(IL6ST)","Homo sapiens"
"3574","ENSG00000104432","","interleukin 7(IL7)","Homo sapiens"
"3575","ENSG00000168685","","interleukin 7 receptor(IL7R)","Homo sapiens"
"3576","ENSG00000169429","","C-X-C motif chemokine ligand 8(CXCL8)","Homo sapiens"
"3577","ENSG00000163464","","C-X-C motif chemokine receptor 1(CXCR1)","Homo sapiens"
"3578","ENSG00000145839","","interleukin 9(IL9)","Homo sapiens"
"3579","ENSG00000180871","","C-X-C motif chemokine receptor 2(CXCR2)","Homo sapiens"
"3581","ENSG00000124334","","interleukin 9 receptor(IL9R)","Homo sapiens"
"3586","ENSG00000136634","","interleukin 10(IL10)","Homo sapiens"
"3587","ENSG00000110324","","interleukin 10 receptor subunit alpha(IL10RA)","Homo sapiens"
"3588","ENSG00000243646","","interleukin 10 receptor subunit beta(IL10RB)","Homo sapiens"
"3589","ENSG00000095752","","interleukin 11(IL11)","Homo sapiens"
"3590","ENSG00000137070","","interleukin 11 receptor subunit alpha(IL11RA)","Homo sapiens"
"3592","ENSG00000168811","","interleukin 12A(IL12A)","Homo sapiens"
"3593","ENSG00000113302","","interleukin 12B(IL12B)","Homo sapiens"
"3594","ENSG00000096996","","interleukin 12 receptor subunit beta 1(IL12RB1)","Homo sapiens"
"3595","ENSG00000081985","","interleukin 12 receptor subunit beta 2(IL12RB2)","Homo sapiens"
"3596","ENSG00000169194","","interleukin 13(IL13)","Homo sapiens"
"3597","ENSG00000131724","","interleukin 13 receptor subunit alpha 1(IL13RA1)","Homo sapiens"
"3598","ENSG00000123496","","interleukin 13 receptor subunit alpha 2(IL13RA2)","Homo sapiens"
"3600","ENSG00000164136","","interleukin 15(IL15)","Homo sapiens"
"3601","ENSG00000134470","","interleukin 15 receptor subunit alpha(IL15RA)","Homo sapiens"
"3603","ENSG00000172349","","interleukin 16(IL16)","Homo sapiens"
"3604","ENSG00000049249","","TNF receptor superfamily member 9(TNFRSF9)","Homo sapiens"
"3605","ENSG00000112115","","interleukin 17A(IL17A)","Homo sapiens"
"3606","ENSG00000150782","","interleukin 18(IL18)","Homo sapiens"
"3607","ENSG00000141568","","forkhead box K2(FOXK2)","Homo sapiens"
"3608","ENSG00000143621","","interleukin enhancer binding factor 2(ILF2)","Homo sapiens"
"3609","ENSG00000129351","","interleukin enhancer binding factor 3(ILF3)","Homo sapiens"
"3611","ENSG00000166333","","integrin linked kinase(ILK)","Homo sapiens"
"3612","ENSG00000133731","","inositol monophosphatase 1(IMPA1)","Homo sapiens"
"3613","ENSG00000141401","","inositol monophosphatase 2(IMPA2)","Homo sapiens"
"3614","ENSG00000106348","","inosine monophosphate dehydrogenase 1(IMPDH1)","Homo sapiens"
"3615","ENSG00000178035","","inosine monophosphate dehydrogenase 2(IMPDH2)","Homo sapiens"
"3617","ENSG00000112706","","interphotoreceptor matrix proteoglycan 1(IMPG1)","Homo sapiens"
"3619","ENSG00000149503","","inner centromere protein(INCENP)","Homo sapiens"
"3620","ENSG00000131203","","indoleamine 2,3-dioxygenase 1(IDO1)","Homo sapiens"
"3621","ENSG00000153487","","inhibitor of growth family member 1(ING1)","Homo sapiens"
"3622","ENSG00000168556","","inhibitor of growth family member 2(ING2)","Homo sapiens"
"3623","ENSG00000123999","","inhibin subunit alpha(INHA)","Homo sapiens"
"3624","ENSG00000122641","","inhibin subunit beta A(INHBA)","Homo sapiens"
"3625","ENSG00000163083","","inhibin subunit beta B(INHBB)","Homo sapiens"
"3626","ENSG00000175189","","inhibin subunit beta C(INHBC)","Homo sapiens"
"3627","ENSG00000169245","","C-X-C motif chemokine ligand 10(CXCL10)","Homo sapiens"
"3628","ENSG00000151689","","inositol polyphosphate-1-phosphatase(INPP1)","Homo sapiens"
"3630","ENSG00000254647","","insulin(INS)","Homo sapiens"
"3631","ENSG00000040933","","inositol polyphosphate-4-phosphatase type I A(INPP4A)","Homo sapiens"
"3632","ENSG00000068383","","inositol polyphosphate-5-phosphatase A(INPP5A)","Homo sapiens"
"3633","ENSG00000204084","","inositol polyphosphate-5-phosphatase B(INPP5B)","Homo sapiens"
"3635","ENSG00000168918","","inositol polyphosphate-5-phosphatase D(INPP5D)","Homo sapiens"
"3636","ENSG00000165458","","inositol polyphosphate phosphatase like 1(INPPL1)","Homo sapiens"
"3638","ENSG00000186480","","insulin induced gene 1(INSIG1)","Homo sapiens"
"3640","ENSG00000248099","","insulin like 3(INSL3)","Homo sapiens"
"3641","ENSG00000120211","","insulin like 4(INSL4)","Homo sapiens"
"3642","ENSG00000173404","","INSM transcriptional repressor 1(INSM1)","Homo sapiens"
"3643","ENSG00000171105","","insulin receptor(INSR)","Homo sapiens"
"3645","ENSG00000027644","","insulin receptor related receptor(INSRR)","Homo sapiens"
"3646","ENSG00000104408","","eukaryotic translation initiation factor 3 subunit E(EIF3E)","Homo sapiens"
"3647","ENSG00000234882","","EIF3E pseudogene 1(EIF3EP1)","Homo sapiens"
"3651","ENSG00000139515","","pancreatic and duodenal homeobox 1(PDX1)","Homo sapiens"
"3652","ENSG00000197429","","intracisternal A particle-promoted polypeptide(IPP)","Homo sapiens"
"3654","ENSG00000184216","","interleukin 1 receptor associated kinase 1(IRAK1)","Homo sapiens"
"3655","ENSG00000091409","","integrin subunit alpha 6(ITGA6)","Homo sapiens"
"3656","ENSG00000134070","","interleukin 1 receptor associated kinase 2(IRAK2)","Homo sapiens"
"3658","ENSG00000136381","","iron responsive element binding protein 2(IREB2)","Homo sapiens"
"3659","ENSG00000125347","","interferon regulatory factor 1(IRF1)","Homo sapiens"
"3660","ENSG00000168310","","interferon regulatory factor 2(IRF2)","Homo sapiens"
"3661","ENSG00000126456","","interferon regulatory factor 3(IRF3)","Homo sapiens"
"3662","ENSG00000137265","","interferon regulatory factor 4(IRF4)","Homo sapiens"
"3663","ENSG00000128604","","interferon regulatory factor 5(IRF5)","Homo sapiens"
"3664","ENSG00000117595","","interferon regulatory factor 6(IRF6)","Homo sapiens"
"3665","ENSG00000185507","","interferon regulatory factor 7(IRF7)","Homo sapiens"
"3667","ENSG00000169047","","insulin receptor substrate 1(IRS1)","Homo sapiens"
"3669","ENSG00000172183","","interferon stimulated exonuclease gene 20(ISG20)","Homo sapiens"
"3670","ENSG00000016082","","ISL LIM homeobox 1(ISL1)","Homo sapiens"
"3671","ENSG00000129009","","immunoglobulin superfamily containing leucine rich repeat(ISLR)","Homo sapiens"
"3672","ENSG00000213949","","integrin subunit alpha 1(ITGA1)","Homo sapiens"
"3673","ENSG00000164171","","integrin subunit alpha 2(ITGA2)","Homo sapiens"
"3674","ENSG00000005961","","integrin subunit alpha 2b(ITGA2B)","Homo sapiens"
"3675","ENSG00000005884","","integrin subunit alpha 3(ITGA3)","Homo sapiens"
"3676","ENSG00000115232","","integrin subunit alpha 4(ITGA4)","Homo sapiens"
"3678","ENSG00000161638","","integrin subunit alpha 5(ITGA5)","Homo sapiens"
"3679","ENSG00000135424","","integrin subunit alpha 7(ITGA7)","Homo sapiens"
"3680","ENSG00000144668","","integrin subunit alpha 9(ITGA9)","Homo sapiens"
"3681","ENSG00000156886","","integrin subunit alpha D(ITGAD)","Homo sapiens"
"3682","ENSG00000083457","","integrin subunit alpha E(ITGAE)","Homo sapiens"
"3683","ENSG00000005844","","integrin subunit alpha L(ITGAL)","Homo sapiens"
"3684","ENSG00000169896","","integrin subunit alpha M(ITGAM)","Homo sapiens"
"3685","ENSG00000138448","","integrin subunit alpha V(ITGAV)","Homo sapiens"
"3687","ENSG00000140678","","integrin subunit alpha X(ITGAX)","Homo sapiens"
"3688","ENSG00000150093","","integrin subunit beta 1(ITGB1)","Homo sapiens"
"3689","ENSG00000160255","","integrin subunit beta 2(ITGB2)","Homo sapiens"
"3690","ENSG00000259207","","integrin subunit beta 3(ITGB3)","Homo sapiens"
"3691","ENSG00000132470","","integrin subunit beta 4(ITGB4)","Homo sapiens"
"3692","ENSG00000242372","","eukaryotic translation initiation factor 6(EIF6)","Homo sapiens"
"3693","ENSG00000082781","","integrin subunit beta 5(ITGB5)","Homo sapiens"
"3694","ENSG00000115221","","integrin subunit beta 6(ITGB6)","Homo sapiens"
"3695","ENSG00000139626","","integrin subunit beta 7(ITGB7)","Homo sapiens"
"3696","ENSG00000105855","","integrin subunit beta 8(ITGB8)","Homo sapiens"
"3697","ENSG00000055957","","inter-alpha-trypsin inhibitor heavy chain 1(ITIH1)","Homo sapiens"
"3698","ENSG00000151655","","inter-alpha-trypsin inhibitor heavy chain 2(ITIH2)","Homo sapiens"
"3699","ENSG00000162267","","inter-alpha-trypsin inhibitor heavy chain 3(ITIH3)","Homo sapiens"
"3700","ENSG00000055955","","inter-alpha-trypsin inhibitor heavy chain 4(ITIH4)","Homo sapiens"
"3702","ENSG00000113263","","IL2 inducible T cell kinase(ITK)","Homo sapiens"
"3703","ENSG00000134910","","STT3 oligosaccharyltransferase complex catalytic subunit A(STT3A)","Homo sapiens"
"3704","ENSG00000125877","","inosine triphosphatase(ITPA)","Homo sapiens"
"3705","ENSG00000100605","","inositol-tetrakisphosphate 1-kinase(ITPK1)","Homo sapiens"
"3706","ENSG00000137825","","inositol-trisphosphate 3-kinase A(ITPKA)","Homo sapiens"
"3707","ENSG00000143772","","inositol-trisphosphate 3-kinase B(ITPKB)","Homo sapiens"
"3708","ENSG00000150995","","inositol 1,4,5-trisphosphate receptor type 1(ITPR1)","Homo sapiens"
"3709","ENSG00000123104","","inositol 1,4,5-trisphosphate receptor type 2(ITPR2)","Homo sapiens"
"3710","ENSG00000096433","","inositol 1,4,5-trisphosphate receptor type 3(ITPR3)","Homo sapiens"
"3712","ENSG00000128928","","isovaleryl-CoA dehydrogenase(IVD)","Homo sapiens"
"3713","ENSG00000163207","","involucrin(IVL)","Homo sapiens"
"3714","ENSG00000184916","","jagged canonical Notch ligand 2(JAG2)","Homo sapiens"
"3716","ENSG00000162434","","Janus kinase 1(JAK1)","Homo sapiens"
"3717","ENSG00000096968","","Janus kinase 2(JAK2)","Homo sapiens"
"3718","ENSG00000105639","","Janus kinase 3(JAK3)","Homo sapiens"
"3720","ENSG00000008083","","jumonji and AT-rich interaction domain containing 2(JARID2)","Homo sapiens"
"3725","ENSG00000177606","","Jun proto-oncogene, AP-1 transcription factor subunit(JUN)","Homo sapiens"
"3726","ENSG00000171223","","JunB proto-oncogene, AP-1 transcription factor subunit(JUNB)","Homo sapiens"
"3727","ENSG00000130522","","JunD proto-oncogene, AP-1 transcription factor subunit(JUND)","Homo sapiens"
"3728","ENSG00000173801","","junction plakoglobin(JUP)","Homo sapiens"
"3730","ENSG00000011201","","anosmin 1(ANOS1)","Homo sapiens"
"3732","ENSG00000085117","","CD82 molecule(CD82)","Homo sapiens"
"3735","ENSG00000065427","","lysyl-tRNA synthetase 1(KARS1)","Homo sapiens"
"3736","ENSG00000111262","","potassium voltage-gated channel subfamily A member 1(KCNA1)","Homo sapiens"
"3737","ENSG00000177301","","potassium voltage-gated channel subfamily A member 2(KCNA2)","Homo sapiens"
"3738","ENSG00000177272","","potassium voltage-gated channel subfamily A member 3(KCNA3)","Homo sapiens"
"3739","ENSG00000182255","","potassium voltage-gated channel subfamily A member 4(KCNA4)","Homo sapiens"
"3741","ENSG00000130037","","potassium voltage-gated channel subfamily A member 5(KCNA5)","Homo sapiens"
"3742","ENSG00000151079","","potassium voltage-gated channel subfamily A member 6(KCNA6)","Homo sapiens"
"3743","ENSG00000104848","","potassium voltage-gated channel subfamily A member 7(KCNA7)","Homo sapiens"
"3744","ENSG00000143105","","potassium voltage-gated channel subfamily A member 10(KCNA10)","Homo sapiens"
"3745","ENSG00000158445","","potassium voltage-gated channel subfamily B member 1(KCNB1)","Homo sapiens"
"3746","ENSG00000129159","","potassium voltage-gated channel subfamily C member 1(KCNC1)","Homo sapiens"
"3747","ENSG00000166006","","potassium voltage-gated channel subfamily C member 2(KCNC2)","Homo sapiens"
"3748","ENSG00000131398","","potassium voltage-gated channel subfamily C member 3(KCNC3)","Homo sapiens"
"3749","ENSG00000116396","","potassium voltage-gated channel subfamily C member 4(KCNC4)","Homo sapiens"
"3750","ENSG00000102057","","potassium voltage-gated channel subfamily D member 1(KCND1)","Homo sapiens"
"3751","ENSG00000184408","","potassium voltage-gated channel subfamily D member 2(KCND2)","Homo sapiens"
"3752","ENSG00000171385","","potassium voltage-gated channel subfamily D member 3(KCND3)","Homo sapiens"
"3753","ENSG00000180509","","potassium voltage-gated channel subfamily E regulatory subunit 1(KCNE1)","Homo sapiens"
"3754","ENSG00000162975","","potassium voltage-gated channel modifier subfamily F member 1(KCNF1)","Homo sapiens"
"3755","ENSG00000026559","","potassium voltage-gated channel modifier subfamily G member 1(KCNG1)","Homo sapiens"
"3756","ENSG00000143473","","potassium voltage-gated channel subfamily H member 1(KCNH1)","Homo sapiens"
"3757","ENSG00000055118","","potassium voltage-gated channel subfamily H member 2(KCNH2)","Homo sapiens"
"3758","ENSG00000151704","","potassium inwardly rectifying channel subfamily J member 1(KCNJ1)","Homo sapiens"
"3759","ENSG00000123700","","potassium inwardly rectifying channel subfamily J member 2(KCNJ2)","Homo sapiens"
"3760","ENSG00000162989","","potassium inwardly rectifying channel subfamily J member 3(KCNJ3)","Homo sapiens"
"3761","ENSG00000168135","","potassium inwardly rectifying channel subfamily J member 4(KCNJ4)","Homo sapiens"
"3762","ENSG00000120457","","potassium inwardly rectifying channel subfamily J member 5(KCNJ5)","Homo sapiens"
"3763","ENSG00000157542","","potassium inwardly rectifying channel subfamily J member 6(KCNJ6)","Homo sapiens"
"3764","ENSG00000121361","","potassium inwardly rectifying channel subfamily J member 8(KCNJ8)","Homo sapiens"
"3765","ENSG00000162728","","potassium inwardly rectifying channel subfamily J member 9(KCNJ9)","Homo sapiens"
"3766","ENSG00000177807","","potassium inwardly rectifying channel subfamily J member 10(KCNJ10)","Homo sapiens"
"3767","ENSG00000187486","","potassium inwardly rectifying channel subfamily J member 11(KCNJ11)","Homo sapiens"
