"Entrez_ID"	"Gene_symbol"	"Gene_name"	"mRNA_size"	"Frag_count"	"FPM"	"FPKM"
83860	"TAF3"	"TATA-box binding protein associated factor 3"	4872	360	15.26534218	3.133280414
83861	"RSPH3"	"radial spoke head 3 homolog"	6561	147	6.233348056	0.95006067
83862	"TMEM120A"	"transmembrane protein 120A"	1997	838	35.53432429	17.79385293
83863	"TTTY5"	"testis-specific transcript, Y-linked 5 (non-protein coding)"	1562	0	0	0
83864	"TTTY9A"	"testis-specific transcript, Y-linked 9A (non-protein coding)"	1643	0	0	0
83866	"TTTY11"	"testis-specific transcript, Y-linked 11 (non-protein coding)"	837	0	0	0
83867	"TTTY12"	"testis-specific transcript, Y-linked 12 (non-protein coding)"	979	0	0	0
83868	"TTTY13"	"testis-specific transcript, Y-linked 13 (non-protein coding)"	659	1	0.042403728	0.064345566
83869	"TTTY14"	"testis-specific transcript, Y-linked 14 (non-protein coding)"	3140	0	0	0
83871	"RAB34"	"RAB34, member RAS oncogene family"	2946	1765	74.8425804	25.40481344
83872	"HMCN1"	"hemicentin 1"	18579	1	0.042403728	0.002282347
83873	"GPR61"	"G protein-coupled receptor 61"	5057	8	0.339229826	0.067081239
83874	"TBC1D10A"	"TBC1 domain family member 10A"	7047	226	9.583242589	1.359903872
83875	"BCO2"	"beta-carotene oxygenase 2"	7220	31	1.314515576	0.182065869
83876	"MRO"	"maestro"	5525	126	5.342869762	0.967035251
83877	"TM2D2"	"TM2 domain containing 2"	4459	322	13.6540005	3.062121665
83878	"USHBP1"	"USH1 protein network component harmonin binding protein 1"	2829	5	0.212018641	0.07494473
83879	"CDCA7"	"cell division cycle associated 7"	3934	2367	100.3696248	25.51337692
83881	"MIXL1"	"Mix paired-like homeobox"	2029	7	0.296826098	0.146291818
83882	"TSPAN10"	"tetraspanin 10"	4745	68	2.883453522	0.607682513
83884	"SLC25A2"	"solute carrier family 25 member 2"	1417	1	0.042403728	0.029925002
83886	"PRSS27"	"serine protease 27"	3152	72	3.053068436	0.968613082
83887	"TTLL2"	"tubulin tyrosine ligase like 2"	3073	41	1.738552859	0.565751012
83888	"FGFBP2"	"fibroblast growth factor binding protein 2"	1250	0	0	0
83889	"WDR87"	"WD repeat domain 87"	9199	2	0.084807457	0.009219204
83890	"SPATA9"	"spermatogenesis associated 9"	2811	4	0.169614913	0.060339706
83891	"SNX25"	"sorting nexin 25"	4567	1077	45.66881535	9.999740606
83892	"KCTD10"	"potassium channel tetramerization domain containing 10"	9865	959	40.66517541	4.122166793
83893	"SPATA16"	"spermatogenesis associated 16"	2106	0	0	0
83894	"TTC29"	"tetratricopeptide repeat domain 29"	3332	1	0.042403728	0.012726209
83895	"KRTAP1-5"	"keratin associated protein 1-5"	2354	0	0	0
83896	"KRTAP3-1"	"keratin associated protein 3-1"	1188	0	0	0
83897	"KRTAP3-2"	"keratin associated protein 3-2"	1404	4	0.169614913	0.120808343
83899	"KRTAP9-2"	"keratin associated protein 9-2"	1005	0	0	0
83900	"KRTAP9-3"	"keratin associated protein 9-3"	992	0	0	0
83901	"KRTAP9-8"	"keratin associated protein 9-8"	960	0	0	0
83902	"KRTAP17-1"	"keratin associated protein 17-1"	779	11	0.466441011	0.598768949
83903	"HASPIN"	"histone H3 associated protein kinase"	2797	220	9.32882022	3.335295037
83930	"STARD3NL"	"STARD3 N-terminal like"	4348	1113	47.19534957	10.85449622
83931	"STK40"	"serine/threonine kinase 40"	5590	827	35.06788328	6.273324379
83932	"SPRTN"	"SprT-like N-terminal domain"	5906	452	19.16648518	3.245256549
83933	"HDAC10"	"histone deacetylase 10"	8436	1054	44.6935296	5.297952774
83935	NA	NA	1953	18	0.763267109	0.390817772
83937	"RASSF4"	"Ras association domain family member 4"	9481	186	7.887093458	0.831884132
83938	"LRMDA"	"leucine rich melanocyte differentiation associated"	6560	27	1.144900663	0.17452754
83939	"EIF2A"	"eukaryotic translation initiation factor 2A"	4131	3771	159.9044593	38.70841426
83940	"TATDN1"	"TatD DNase domain containing 1"	4778	5206	220.7538094	46.20213675
83941	"TM2D1"	"TM2 domain containing 1"	5516	512	21.71070887	3.935951573
83942	"TSSK1B"	"testis specific serine kinase 1B"	2478	1	0.042403728	0.017112078
83943	"IMMP2L"	"inner mitochondrial membrane peptidase subunit 2"	3411	293	12.42429238	3.642419344
83953	"FCAMR"	"Fc fragment of IgA and IgM receptor"	3541	5	0.212018641	0.059875358
83959	"SLC4A11"	"solute carrier family 4 member 11"	4081	1555	65.93779746	16.15726475
83982	"IFI27L2"	"interferon alpha inducible protein 27 like 2"	3324	448	18.99687027	5.715063257
83983	"TSSK6"	"testis specific serine kinase 6"	1467	56	2.374608783	1.61868356
83985	"SPNS1"	"sphingolipid transporter 1 (putative)"	6987	1439	61.01896498	8.733213823
83986	"FAM234A"	"family with sequence similarity 234 member A"	5570	2391	101.3873143	18.20239036
83987	"CCDC8"	"coiled-coil domain containing 8"	3213	8	0.339229826	0.1055804
83988	"NCALD"	"neurocalcin delta"	8042	281	11.91544764	1.481652281
83989	"FAM172A"	"family with sequence similarity 172 member A"	5071	437	18.53042925	3.654196264
83990	"BRIP1"	"BRCA1 interacting protein C-terminal helicase 1"	7991	646	27.39280846	3.42795751
83992	"CTTNBP2"	"cortactin binding protein 2"	7035	67	2.841049794	0.403845031
83998	"REG4"	"regenerating family member 4"	3493	52	2.20499387	0.63126077
83999	"KREMEN1"	"kringle containing transmembrane protein 1"	7977	1745	73.99450583	9.275981677
84000	"TMPRSS13"	"transmembrane serine protease 13"	5367	346	14.67168998	2.733685482
84002	"B3GNT5"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5"	5822	10	0.424037283	0.072833611
84033	"OBSCN"	"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF"	30286	1060	44.94795197	1.484116488
84034	"EMILIN2"	"elastin microfibril interfacer 2"	6435	15	0.636055924	0.098843189
84056	"KATNAL1"	"katanin catalytic subunit A1 like 1"	8105	197	8.353534469	1.030664339
84057	"MND1"	"meiotic nuclear divisions 1"	1511	121	5.130851121	3.395665864
84058	"WDR54"	"WD repeat domain 54"	2860	535	22.68599463	7.932165953
84059	"ADGRV1"	"adhesion G protein-coupled receptor V1"	23499	144	6.106136871	0.259846669
84060	"RBM48"	"RNA binding motif protein 48"	4353	333	14.12044151	3.243841377
84061	"MAGT1"	"magnesium transporter 1"	4862	2040	86.50360567	17.7917741
84062	"DTNBP1"	"dystrobrevin binding protein 1"	3052	313	13.27236695	4.348744086
84063	"KIRREL2"	"kirre like nephrin family adhesion molecule 2"	3382	94	3.985950458	1.1785779
84064	"HDHD2"	"haloacid dehalogenase like hydrolase domain containing 2"	2727	832	35.27990192	12.93725776
84065	"TMEM222"	"transmembrane protein 222"	4476	1045	44.31189604	9.899887409
84066	"TEX35"	"testis expressed 35"	4038	2	0.084807457	0.021002342
84067	"FAM160A2"	"family with sequence similarity 160 member A2"	4736	890	37.73931816	7.968606031
84068	"SLC10A7"	"solute carrier family 10 member 7"	6687	218	9.244012763	1.382385638
84069	"PLEKHN1"	"pleckstrin homology domain containing N1"	2833	54	2.289801327	0.808260264
84070	"FAM186B"	"family with sequence similarity 186 member B"	4756	26	1.102496935	0.231811803
84071	"ARMC2"	"armadillo repeat containing 2"	4250	71	3.010664707	0.708391696
84072	"HORMAD1"	"HORMA domain containing 1"	2405	2	0.084807457	0.035262976
84073	"MYCBPAP"	"MYCBP associated protein"	6515	62	2.629031153	0.403535096
84074	"QRICH2"	"glutamine rich 2"	5457	136	5.766907045	1.056790736
84075	"FSCB"	"fibrous sheath CABYR binding protein"	2938	0	0	0
84076	"TKTL2"	"transketolase like 2"	2654	0	0	0
84077	"C3orf20"	"chromosome 3 open reading frame 20"	3492	1	0.042403728	0.012143107
84078	"KBTBD7"	"kelch repeat and BTB domain containing 7"	4734	304	12.89073339	2.723010856
84079	"ANKRD27"	"ankyrin repeat domain 27"	7855	2230	94.56031405	12.03823221
84080	"ENKD1"	"enkurin domain containing 1"	2679	46	1.9505715	0.728096865
84081	"NSRP1"	"nuclear speckle splicing regulatory protein 1"	4806	1319	55.93051759	11.63764411
84083	"ZRANB3"	"zinc finger RANBP2-type containing 3"	9115	141	5.978925686	0.655943575
84084	"RAB6C"	"RAB6C, member RAS oncogene family"	3075	147	6.233348056	2.027105059
84085	"FBXO30"	"F-box protein 30"	9009	347	14.71409371	1.633266035
84100	"ARL6"	"ADP ribosylation factor like GTPase 6"	4574	118	5.003639936	1.0939309
84101	"USP44"	"ubiquitin specific peptidase 44"	4845	0	0	0
84102	"SLC41A2"	"solute carrier family 41 member 2"	4538	250	10.60093207	2.336036154
84103	"C4orf17"	"chromosome 4 open reading frame 17"	3261	0	0	0
84105	"PCBD2"	"pterin-4 alpha-carbinolamine dehydratase 2"	6587	119	5.046043664	0.766060978
84106	"PRAM1"	"PML-RARA regulated adaptor molecule 1"	3763	3	0.127211185	0.033805789
84107	"ZIC4"	"Zic family member 4"	8568	59	2.501819968	0.291995795
84108	"PCGF6"	"polycomb group ring finger 6"	2613	417	17.68235469	6.767070298
84109	"QRFPR"	"pyroglutamylated RFamide peptide receptor"	2160	0	0	0
84124	"ZNF394"	"zinc finger protein 394"	3505	657	27.85924947	7.948430663
84125	"LRRIQ1"	"leucine rich repeats and IQ motif containing 1"	7560	31	1.314515576	0.173877722
84126	"ATRIP"	"ATR interacting protein"	5431	341	14.45967134	2.66243258
84128	"WDR75"	"WD repeat domain 75"	5066	1285	54.48879083	10.75578185
84129	"ACAD11"	"acyl-CoA dehydrogenase family member 11"	5674	69	2.925857251	0.515660425
84131	"CEP78"	"centrosomal protein 78"	14355	1366	57.92349282	4.035074387
84132	"USP42"	"ubiquitin specific peptidase 42"	7072	944	40.02911949	5.660226172
84133	"ZNRF3"	"zinc and ring finger 3"	6968	652	27.64723083	3.967742657
84134	"TOMM40L"	"translocase of outer mitochondrial membrane 40 like"	3289	647	27.43521219	8.341505683
84135	"UTP15"	"UTP15, small subunit processome component"	6321	634	26.88396372	4.253118767
84138	"SLC7A6OS"	"solute carrier family 7 member 6 opposite strand"	5234	74	3.137875892	0.599517748
84140	"FAM161A"	"family with sequence similarity 161 member A"	5252	580	24.5941624	4.682818431
84141	"EVA1A"	"eva-1 homolog A, regulator of programmed cell death"	2744	50	2.120186414	0.772662687
84142	"ABRAXAS1"	"abraxas 1, BRCA1 A complex subunit"	7777	82	3.477105718	0.44710116
84144	"SYDE2"	"synapse defective Rho GTPase homolog 2"	6451	24	1.017689479	0.157756856
84146	"ZNF644"	"zinc finger protein 644"	7567	715	30.31866571	4.006695614
84148	"KAT8"	"lysine acetyltransferase 8"	4334	1234	52.32620069	12.07341963
84152	"PPP1R1B"	"protein phosphatase 1 regulatory inhibitor subunit 1B"	4554	9011	382.0999955	83.90425899
84153	"RNASEH2C"	"ribonuclease H2 subunit C"	3697	919	38.96902628	10.54071579
84154	"RPF2"	"ribosome production factor 2 homolog"	3922	1056	44.77833705	11.41722005
84159	"ARID5B"	"AT-rich interaction domain 5B"	8164	312	13.22996322	1.620524647
84162	"KIAA1109"	"KIAA1109"	20470	1781	75.52104005	3.689352225
84163	"GTF2IRD2"	"GTF2I repeat domain containing 2"	7549	258	10.94016189	1.449220015
84164	"ASCC2"	"activating signal cointegrator 1 complex subunit 2"	5416	1238	52.4958156	9.692728139
84166	"NLRC5"	"NLR family CARD domain containing 5"	11353	297	12.5939073	1.109302149
84167	"C19orf44"	"chromosome 19 open reading frame 44"	4421	423	17.93677706	4.057176444
84168	"ANTXR1"	"anthrax toxin receptor 1"	8185	833	35.32230565	4.315492444
84171	"LOXL4"	"lysyl oxidase like 4"	3653	73	3.095472164	0.84737809
84172	"POLR1B"	"RNA polymerase I subunit B"	6329	1255	53.21667898	8.40838663
84173	"ELMOD3"	"ELMO domain containing 3"	7259	562	23.83089529	3.28294466
84174	"SLA2"	"Src like adaptor 2"	2757	16	0.678459652	0.2460862
84179	"SLC49A3"	"solute carrier family 49 member 3"	2644	7	0.296826098	0.112264031
84181	"CHD6"	"chromodomain helicase DNA binding protein 6"	14126	1584	67.16750558	4.754885005
84182	"MINDY4"	"MINDY lysine 48 deubiquitinase 4"	7336	64	2.713838609	0.36993438
84186	"ZCCHC7"	"zinc finger CCHC-type containing 7"	3992	498	21.11705668	5.289843858
84187	"TMEM164"	"transmembrane protein 164"	6583	2200	93.2882022	14.17107735
84188	"FAR1"	"fatty acyl-CoA reductase 1"	7501	3130	132.7236695	17.69413005
84189	"SLITRK6"	"SLIT and NTRK like family member 6"	4318	3	0.127211185	0.029460673
84190	"METTL25"	"methyltransferase like 25"	3672	50	2.120186414	0.577392814
84191	"FAM96A"	"family with sequence similarity 96 member A"	2427	1256	53.25908271	21.94440985
84193	"SETD3"	"SET domain containing 3"	5188	2795	118.5184205	22.84472254
84196	"USP48"	"ubiquitin specific peptidase 48"	9497	1360	57.66907045	6.072346051
84197	"POMK"	"protein-O-mannose kinase"	1877	72	3.053068436	1.62656816
84203	"TXNDC2"	"thioredoxin domain containing 2"	3392	0	0	0
84206	"MEX3B"	"mex-3 RNA binding family member B"	3528	116	4.918832479	1.394226893
84210	"ANKRD20A1"	"ankyrin repeat domain 20 family member A1"	3887	19	0.805670837	0.207273177
84215	"ZNF541"	"zinc finger protein 541"	4655	110	4.66441011	1.002021506
84216	"TMEM117"	"transmembrane protein 117"	3440	161	6.827000252	1.984593096
84217	"ZMYND12"	"zinc finger MYND-type containing 12"	2195	41	1.738552859	0.792051416
84218	"TBC1D3F"	"TBC1 domain family member 3F"	6362	54	2.289801327	0.359918473
84219	"WDR24"	"WD repeat domain 24"	3570	599	25.39983323	7.114799225
84220	"RGPD5"	"RANBP2-like and GRIP domain containing 5"	13276	200	8.480745654	0.638802776
84221	"SPATC1L"	"spermatogenesis and centriole associated 1 like"	4666	426	18.06398824	3.871407682
84222	"TMEM191A"	"transmembrane protein 191A (pseudogene)"	2707	101	4.282776555	1.582111768
84223	"IQCG"	"IQ motif containing G"	7474	232	9.837664959	1.316251667
84224	"NBPF3"	"NBPF member 3"	6545	683	28.96174641	4.42501855
84225	"ZMYND15"	"zinc finger MYND-type containing 15"	3303	39	1.653745403	0.500679807
84226	"C2orf16"	"chromosome 2 open reading frame 16"	6199	91	3.858739273	0.622477702
84229	"DRC7"	"dynein regulatory complex subunit 7"	5151	6	0.25442237	0.049392811
84230	"LRRC8C"	"leucine rich repeat containing 8 VRAC subunit C"	10038	52	2.20499387	0.219664661
84231	"TRAF7"	"TNF receptor associated factor 7"	4489	3230	136.9640423	30.51103638
84232	"MAF1"	"MAF1 homolog, negative regulator of RNA polymerase III"	2377	21895	928.4296305	390.5888223
84233	"TMEM126A"	"transmembrane protein 126A"	971	545	23.11003191	23.80023883
84236	"RHBDD1"	"rhomboid domain containing 1"	6926	406	17.21591368	2.485693572
84239	"ATP13A4"	"ATPase 13A4"	6013	5	0.212018641	0.035260043
84240	"ZCCHC9"	"zinc finger CCHC-type containing 9"	5127	283	12.0002551	2.340599786
84243	"ZDHHC18"	"zinc finger DHHC-type containing 18"	5436	560	23.74608783	4.368301662
84245	"MRI1"	"methylthioribose-1-phosphate isomerase 1"	3456	1023	43.37901402	12.55179804
84246	"MED10"	"mediator complex subunit 10"	1880	651	27.6048271	14.68341867
84247	"RTL6"	"retrotransposon Gag like 6"	5495	1417	60.08608296	10.93468298
84248	"FYTTD1"	"forty-two-three domain containing 1"	8025	3417	144.8935395	18.05526972
84249	"PSD2"	"pleckstrin and Sec7 domain containing 2"	4513	6	0.25442237	0.056375442
84250	"SLF1"	"SMC5-SMC6 complex localization factor 1"	7185	157	6.657385339	0.926567201
84251	"SGIP1"	"SH3 domain GRB2 like endophilin interacting protein 1"	10477	0	0	0
84253	"GARNL3"	"GTPase activating Rap/RanGAP domain like 3"	9695	719	30.48828063	3.144742716
84254	"CAMKK1"	"calcium/calmodulin dependent protein kinase kinase 1"	7424	825	34.98307582	4.712159998
84255	"SLC37A3"	"solute carrier family 37 member 3"	8199	2404	101.9385628	12.43304827
84256	"FLYWCH1"	"FLYWCH-type zinc finger 1"	8419	994	42.1493059	5.006450398
84258	"SYT3"	"synaptotagmin 3"	3394	46	1.9505715	0.574711697
84259	"DCUN1D5"	"defective in cullin neddylation 1 domain containing 5"	1700	1106	46.89852347	27.58736675
84260	"TCHP"	"trichoplein keratin filament binding"	5307	413	17.51273978	3.299932123
84261	"FBXW9"	"F-box and WD repeat domain containing 9"	2114	724	30.70029927	14.5223743
84262	"PSMG3"	"proteasome assembly chaperone 3"	1960	1376	58.3475301	29.76914801
84263	"HSDL2"	"hydroxysteroid dehydrogenase like 2"	3455	2538	107.6206624	31.14925104
84264	"HAGHL"	"hydroxyacylglutathione hydrolase like"	3107	1111	47.11054211	15.16271069
84265	"POLR3GL"	"RNA polymerase III subunit G like"	2512	478	20.26898211	8.068862306
84266	"ALKBH7"	"alkB homolog 7"	1455	219	9.286416491	6.382416833
84267	"C9orf64"	"chromosome 9 open reading frame 64"	2729	757	32.0996223	11.76241198
84268	"RPAIN"	"RPA interacting protein"	7430	977	41.42844252	5.575833448
84269	"CHCHD5"	"coiled-coil-helix-coiled-coil-helix domain containing 5"	3759	250	10.60093207	2.820146866
84270	"CARD19"	"caspase recruitment domain family member 19"	3081	603	25.56944815	8.299074374
84271	"POLDIP3"	"DNA polymerase delta interacting protein 3"	3650	1949	82.6448664	22.64242915
84272	"YIPF4"	"Yip1 domain family member 4"	12233	1332	56.48176606	4.617163906
84273	"NOA1"	"nitric oxide associated 1"	3415	814	34.51663481	10.10736012
84274	"COQ5"	"coenzyme Q5, methyltransferase"	2523	680	28.83453522	11.42867032
84275	"SLC25A33"	"solute carrier family 25 member 33"	3854	1247	52.87744915	13.72014768
84276	"NICN1"	"nicolin 1"	2929	389	16.4950503	5.631632058
84277	"DNAJC30"	"DnaJ heat shock protein family (Hsp40) member C30"	2485	468	19.84494483	7.985893292
84278	"MFSD14C"	"major facilitator superfamily domain containing 14C"	1313	232	9.837664959	7.492509489
84279	"PRADC1"	"protease associated domain containing 1"	1407	943	39.98671576	28.41984063
84280	"BTBD10"	"BTB domain containing 10"	3495	779	33.03250432	9.451360321
84281	"C2orf88"	"chromosome 2 open reading frame 88"	5631	41	1.738552859	0.308746734
84282	"RNF135"	"ring finger protein 135"	3029	702	29.76741725	9.827473505
84283	"TMEM79"	"transmembrane protein 79"	3067	329	13.9508266	4.548688165
84284	"NTPCR"	"nucleoside-triphosphatase, cancer-related"	15854	778	32.9901006	2.080869219
84285	"EIF1AD"	"eukaryotic translation initiation factor 1A domain containing"	3327	668	28.32569049	8.513883524
84286	"TMEM175"	"transmembrane protein 175"	3623	891	37.78172189	10.42829751
84287	"ZDHHC16"	"zinc finger DHHC-type containing 16"	3078	683	28.96174641	9.409274337
84288	"EFCAB2"	"EF-hand calcium binding domain 2"	8607	144	6.106136871	0.709438465
84289	"ING5"	"inhibitor of growth family member 5"	8200	950	40.28354186	4.912627056
84290	"CAPNS2"	"calpain small subunit 2"	1016	0	0	0
84292	"WDR83"	"WD repeat domain 83"	2360	315	13.35717441	5.659819663
84293	"FAM213A"	"family with sequence similarity 213 member A"	6520	3034	128.6529116	19.73204165
84294	"UTP23"	"UTP23, small subunit processome component"	5252	1109	47.02573465	8.953871792
84295	"PHF6"	"PHD finger protein 6"	8016	1019	43.20939911	5.3903941
84296	"GINS4"	"GINS complex subunit 4"	5475	186	7.887093458	1.440565015
84298	"LLPH"	"LLP homolog, long-term synaptic facilitation"	7993	494	20.94744177	2.620723354
84299	"MIEN1"	"migration and invasion enhancer 1"	1200	2430	103.0410597	85.86754975
84300	"UQCC2"	"ubiquinol-cytochrome c reductase complex assembly factor 2"	1414	1578	66.91308321	47.32184103
84301	"DDI2"	"DNA damage inducible 1 homolog 2"	12136	1270	53.8527349	4.437436957
84302	"TMEM246"	"transmembrane protein 246"	5370	590	25.01819968	4.658882622
84303	"CHCHD6"	"coiled-coil-helix-coiled-coil-helix domain containing 6"	2763	215	9.116801578	3.299602453
84304	"NUDT22"	"nudix hydrolase 22"	2575	998	42.31892081	16.43453236
84305	"PYM1"	"PYM homolog 1, exon junction complex associated factor"	2425	410	17.38552859	7.169290141
84306	"PDCD2L"	"programmed cell death 2 like"	1973	684	29.00415014	14.70053225
84307	"ZNF397"	"zinc finger protein 397"	8710	477	20.22657839	2.322224843
84309	"NUDT16L1"	"nudix hydrolase 16 like 1"	2068	1732	73.44325737	35.51414766
84310	"C7orf50"	"chromosome 7 open reading frame 50"	4961	2482	105.2460536	21.21468526
84311	"MRPL45"	"mitochondrial ribosomal protein L45"	3410	1650	69.96615165	20.51793303
84312	"BRMS1L"	"breast cancer metastasis-suppressor 1 like"	3897	455	19.29369636	4.950910024
84313	"VPS25"	"vacuolar protein sorting 25 homolog"	2404	2287	96.97732656	40.33998609
84314	"TMEM107"	"transmembrane protein 107"	3163	194	8.226323285	2.60079775
84315	"MON1A"	"MON1 homolog A, secretory trafficking associated"	4532	388	16.45264657	3.630328016
84316	"NAA38"	"N(alpha)-acetyltransferase 38, NatC auxiliary subunit"	1466	1205	51.09649257	34.85436055
84317	"CCDC115"	"coiled-coil domain containing 115"	1646	644	27.30800101	16.59052309
84318	"CCDC77"	"coiled-coil domain containing 77"	3614	174	7.378248719	2.041574078
84319	"CMSS1"	"cms1 ribosomal small subunit homolog (yeast)"	4081	675	28.62251658	7.013603671
84320	"ACBD6"	"acyl-CoA binding domain containing 6"	2356	1263	53.55590881	22.73171002
84321	"THOC3"	"THO complex 3"	3453	699	29.64020606	8.583899815
84324	"SARNP"	"SAP domain containing ribonucleoprotein"	3396	5	0.212018641	0.062431873
84326	"METTL26"	"methyltransferase like 26"	1830	1578	66.91308321	36.56452635
84327	"ZBED3"	"zinc finger BED-type containing 3"	6514	1671	70.85662994	10.87759133
84328	"LZIC"	"leucine zipper and CTNNBIP1 domain containing"	2794	826	35.02547955	12.53596262
84329	"HVCN1"	"hydrogen voltage gated channel 1"	3688	43	1.823360316	0.494403556
84330	"ZNF414"	"zinc finger protein 414"	2758	139	5.89411823	2.137098705
84331	"MCRIP2"	"MAPK regulated corepressor interacting protein 2"	3404	1815	76.96276681	22.60950846
84332	"DYDC2"	"DPY30 domain containing 2"	2465	132	5.597292132	2.270706747
84333	"PCGF5"	"polycomb group ring finger 5"	8306	857	36.33999513	4.375149907
84334	"APOPT1"	"apoptogenic 1, mitochondrial"	3932	453	19.20888891	4.885271848
84335	"AKT1S1"	"AKT1 substrate 1"	5737	3272	138.7449989	24.18424244
84336	"TMEM101"	"transmembrane protein 101"	2654	967	41.00440524	15.45003965
84337	"ELOF1"	"elongation factor 1 homolog"	4173	1486	63.01194021	15.09991378
