"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000089159",4661.83693293918,-2.88821170798958,2.00790074388986,-1.43842354597385,0.150313915772894,0.368052266166615
"ENSG00000089163",100.8477478675,-2.88692220930602,1.53744370871311,-1.87774172995411,0.0604165050666178,0.181797244564226
"ENSG00000089169",161.83942963527,-0.21419114079386,3.61369309005946,-0.059272089647861,0.952735391253577,1
"ENSG00000089177",334.923547418192,-0.705571175330163,0.645320801226972,-1.09336499612074,0.274233575980413,0.560560813455178
"ENSG00000089195",550.422192941863,-0.713007430842019,0.774979556212583,-0.920033857830484,0.357555066329717,0.658398654435353
"ENSG00000089199",104.802676733447,0.583377093677721,2.13971059768277,0.272642989341408,0.785127662664991,0.931815839726339
"ENSG00000089220",2891.4933968196,0.346510290010762,2.19869801210113,0.157597945740456,0.874773622405542,0.974389725704767
"ENSG00000089225",104.398781058271,8.20512823792558,2.86993694653721,2.85899251125557,0.00424988817418993,0.0199728625774129
"ENSG00000089234",322.911919098663,-2.0722311018922,2.62049330942827,-0.790779008836434,0.429072961286573,0.727662329510359
"ENSG00000089248",1848.22548838272,-0.0464945804753746,0.683855187168253,-0.0679889271117501,0.945794448773188,1
"ENSG00000089250",136.187926218361,3.80954437441818,2.30008359129102,1.65626344574716,0.0976684797041798,0.266612429470053
"ENSG00000089280",3162.56072569754,-2.53835872110603,1.66565915594621,-1.52393646205731,0.127524583981598,0.326038437753227
"ENSG00000089289",449.214587609511,-0.045587173013399,1.80286897030633,-0.0252859047242092,0.97982691673836,1
"ENSG00000089327",506.606137948845,-8.45095986930994,1.21703477724553,-6.94389349204687,3.8143812761829e-12,2.19498157214896e-10
"ENSG00000089335",910.753543889904,-1.57665896084763,1.89543290402735,-0.831819980278704,0.405510564260724,0.706350207361458
"ENSG00000089351",806.192229494279,2.97192839387184,0.766079059987575,3.87940168201444,0.00010471371449865,0.000810598316035067
"ENSG00000089356",209.967896928013,-0.626079456417079,1.95593725087268,-0.320091790336188,0.748898748896528,0.916921220324074
"ENSG00000089472",157.199206538364,3.64745718260615,2.69522742579827,1.35330219175321,0.175959109295693,0.41446609611951
"ENSG00000089486",333.463230642033,2.06936446323614,1.55406416732733,1.33158238040776,0.182997457957293,0.42595412571005
"ENSG00000089505",111.808145431323,-1.2052441038054,1.26932661480729,-0.949514561300193,0.342358969687852,0.64258061488617
"ENSG00000089558",25.578128256397,-1.20980039053623,1.735051699368,-0.697270514173669,0.485633517159411,0.769782550182669
"ENSG00000089597",6119.50842514189,-0.460771964629585,2.28585760094757,-0.201575095683378,0.840248916321694,0.957025956246322
"ENSG00000089639",164.56287850911,-1.29954559586345,1.9863455820529,-0.654239427220091,0.512957563763011,0.788742045405052
"ENSG00000089682",168.075494953228,-3.14356105582998,1.4982368929596,-2.09817357361974,0.0358898151464335,0.118571630665972
"ENSG00000089685",1638.1356097715,-1.22496703961977,2.34573389750455,-0.522210571677768,0.601523726186781,0.845577331184607
"ENSG00000089692",97.8858938188299,-1.49133824580856,1.6313731019956,-0.914161355231529,0.360632066922971,0.66150875633053
"ENSG00000089693",2002.45523874681,0.116380554558281,2.0678555289411,0.0562807956984676,0.955118117395358,1
"ENSG00000089723",169.296658480382,0.707182090191406,1.02497927560584,0.689947696526264,0.490227079677963,0.772714614143003
"ENSG00000089737",1939.15548337914,-1.43048424122556,2.17135770123263,-0.658797138957577,0.510026044781291,0.786187932853695
"ENSG00000089775",302.046975248145,-1.07106739699008,1.20739659342112,-0.887088304560515,0.375031360232405,0.67604576594314
"ENSG00000089818",361.304864819201,-0.141876117429895,2.08435819422545,-0.0680670519217624,0.945732258262947,1
"ENSG00000089820",21.3435385044818,-0.188763771110691,1.59523262905508,-0.118329933623852,0.905806240406471,0.988563242935534
"ENSG00000089847",535.097174489199,5.17578192390762,1.30611401431029,3.96273362600796,7.40964394750607e-05,0.000596203688538075
"ENSG00000089876",270.368089061186,-0.985541470090962,1.70996451665633,-0.576352000577236,0.564377281200457,0.823409537689636
"ENSG00000089902",780.293798926856,-0.466815763938544,0.992435843958025,-0.47037374433877,0.638088019136528,0.864596817818136
"ENSG00000089916",481.952167839481,-2.40048278198772,1.85595252183416,-1.29339665414255,0.19587390674069,0.447536361965484
"ENSG00000090006",344.887711415911,-0.65102937648781,2.67490705506547,-0.24338392440775,0.807707995928404,0.944146187052465
"ENSG00000090013",407.615671949829,2.00254242962371,1.61343870268848,1.24116424521543,0.214545080246484,0.47711766050986
"ENSG00000090020",686.08967972597,-1.48533286260998,1.95252161979968,-0.760725437069616,0.446821078182831,0.74165429596316
"ENSG00000090054",556.798516357248,-2.01080608112573,2.04355667809742,-0.983973727118654,0.32512843102005,0.623971311034556
"ENSG00000090060",1831.69745755521,-1.72899310398897,2.18768555316931,-0.790329808360334,0.429335182845319,0.727954994451395
"ENSG00000090061",486.109929031504,-1.16591543813457,2.40472087709419,-0.484844394723865,0.627786728542616,0.859854644757937
"ENSG00000090097",361.068068099722,-0.798217143350323,1.82736522523612,-0.436813140759633,0.662246868221203,0.877057860637681
"ENSG00000090104",3.20989709163591,0,2.95617748630693,0,1,1
"ENSG00000090238",88.5182662581874,0.80890156804524,1.56863348536794,0.515672765875902,0.606082978862036,0.8479687111862
"ENSG00000090263",332.524430572715,0.789804154207061,2.21815638676799,0.356063332107012,0.721793136752976,0.903887365004693
"ENSG00000090266",329.808847290649,2.355558295992,2.44287497943683,0.964256589395762,0.334917299213639,0.634726516896205
"ENSG00000090273",2455.30218423567,-1.51577562622935,2.20040904742283,-0.688860840671721,0.490910844320505,0.773005749185465
"ENSG00000090316",534.362032420269,0.217209237004243,1.26476949989206,0.171738199745314,0.863643352904174,0.969473305980788
"ENSG00000090339",1037.96831694756,-9.63104355211137,1.36280537921197,-7.06707186442163,1.58237017068073e-12,1.09820912409503e-10
