"ENTREZ_GENE_ID","Original ID","Value","Gene Name","Species"
"8050","PDHX","","pyruvate dehydrogenase complex component X(PDHX)","Homo sapiens"
"8061","FOSL1","","FOS like 1, AP-1 transcription factor subunit(FOSL1)","Homo sapiens"
"8065","CUL5","","cullin 5(CUL5)","Homo sapiens"
"8073","PTP4A2","","protein tyrosine phosphatase 4A2(PTP4A2)","Homo sapiens"
"8074","FGF23","","fibroblast growth factor 23(FGF23)","Homo sapiens"
"8076","MFAP5","","microfibril associated protein 5(MFAP5)","Homo sapiens"
"8078","USP5","","ubiquitin specific peptidase 5(USP5)","Homo sapiens"
"8079","MLF2","","myeloid leukemia factor 2(MLF2)","Homo sapiens"
"8082","SSPN","","sarcospan(SSPN)","Homo sapiens"
"8085","KMT2D","","lysine methyltransferase 2D(KMT2D)","Homo sapiens"
"8086","AAAS","","aladin WD repeat nucleoporin(AAAS)","Homo sapiens"
"8087","FXR1","","FMR1 autosomal homolog 1(FXR1)","Homo sapiens"
"8089","YEATS4","","YEATS domain containing 4(YEATS4)","Homo sapiens"
"8091","HMGA2","","high mobility group AT-hook 2(HMGA2)","Homo sapiens"
"8092","ALX1","","ALX homeobox 1(ALX1)","Homo sapiens"
"8099","CDK2AP1","","cyclin dependent kinase 2 associated protein 1(CDK2AP1)","Homo sapiens"
"8100","IFT88","","intraflagellar transport 88(IFT88)","Homo sapiens"
"8106","PABPN1","","poly(A) binding protein nuclear 1(PABPN1)","Homo sapiens"
"8110","DPF3","","double PHD fingers 3(DPF3)","Homo sapiens"
"8111","GPR68","","G protein-coupled receptor 68(GPR68)","Homo sapiens"
"8115","TCL1A","","TCL1 family AKT coactivator A(TCL1A)","Homo sapiens"
"8120","AP3B2","","adaptor related protein complex 3 subunit beta 2(AP3B2)","Homo sapiens"
"8125","ANP32A","","acidic nuclear phosphoprotein 32 family member A(ANP32A)","Homo sapiens"
"8128","ST8SIA2","","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2(ST8SIA2)","Homo sapiens"
"8131","NPRL3","","NPR3 like, GATOR1 complex subunit(NPRL3)","Homo sapiens"
"8139","GAN","","gigaxonin(GAN)","Homo sapiens"
"8140","SLC7A5","","solute carrier family 7 member 5(SLC7A5)","Homo sapiens"
"8148","TAF15","","TATA-box binding protein associated factor 15(TAF15)","Homo sapiens"
"8153","RND2","","Rho family GTPase 2(RND2)","Homo sapiens"
"8161","COIL","","coilin(COIL)","Homo sapiens"
"8165","AKAP1","","A-kinase anchoring protein 1(AKAP1)","Homo sapiens"
"8170","SLC14A2","","solute carrier family 14 member 2(SLC14A2)","Homo sapiens"
"8174","MADCAM1","","mucosal vascular addressin cell adhesion molecule 1(MADCAM1)","Homo sapiens"
"8175","SF3A2","","splicing factor 3a subunit 2(SF3A2)","Homo sapiens"
"8178","ELL","","elongation factor for RNA polymerase II(ELL)","Homo sapiens"
"8187","ZNF239","","zinc finger protein 239(ZNF239)","Homo sapiens"
"8189","SYMPK","","symplekin scaffold protein(SYMPK)","Homo sapiens"
"8190","MIA","","MIA SH3 domain containing(MIA)","Homo sapiens"
"8192","CLPP","","caseinolytic mitochondrial matrix peptidase proteolytic subunit(CLPP)","Homo sapiens"
"8193","DPF1","","double PHD fingers 1(DPF1)","Homo sapiens"
"8195","MKKS","","MKKS centrosomal shuttling protein(MKKS)","Homo sapiens"
"8200","GDF5","","growth differentiation factor 5(GDF5)","Homo sapiens"
"8202","NCOA3","","nuclear receptor coactivator 3(NCOA3)","Homo sapiens"
"8204","NRIP1","","nuclear receptor interacting protein 1(NRIP1)","Homo sapiens"
"8208","CHAF1B","","chromatin assembly factor 1 subunit B(CHAF1B)","Homo sapiens"
"8214","DGCR6","","DiGeorge syndrome critical region gene 6(DGCR6)","Homo sapiens"
"8216","LZTR1","","leucine zipper like post translational regulator 1(LZTR1)","Homo sapiens"
"8218","CLTCL1","","clathrin heavy chain like 1(CLTCL1)","Homo sapiens"
"8224","SYN3","","synapsin III(SYN3)","Homo sapiens"
"8225","GTPBP6","","GTP binding protein 6(GTPBP6)","Homo sapiens"
"8227","AKAP17A","","A-kinase anchoring protein 17A(AKAP17A)","Homo sapiens"
"8228","PNPLA4","","patatin like domain 4, phospholipase and triacylglycerol lipase(PNPLA4)","Homo sapiens"
"8233","ZRSR2","","zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2(ZRSR2)","Homo sapiens"
"8237","USP11","","ubiquitin specific peptidase 11(USP11)","Homo sapiens"
"8239","USP9X","","ubiquitin specific peptidase 9 X-linked(USP9X)","Homo sapiens"
"8241","RBM10","","RNA binding motif protein 10(RBM10)","Homo sapiens"
"8242","KDM5C","","lysine demethylase 5C(KDM5C)","Homo sapiens"
"8243","SMC1A","","structural maintenance of chromosomes 1A(SMC1A)","Homo sapiens"
"8260","NAA10","","N-alpha-acetyltransferase 10, NatA catalytic subunit(NAA10)","Homo sapiens"
"8263","F8A1","","coagulation factor VIII associated 1(F8A1)","Homo sapiens"
"8266","UBL4A","","ubiquitin like 4A(UBL4A)","Homo sapiens"
"8269","TMEM187","","transmembrane protein 187(TMEM187)","Homo sapiens"
"8270","LAGE3","","L antigen family member 3(LAGE3)","Homo sapiens"
"8273","SLC10A3","","solute carrier family 10 member 3(SLC10A3)","Homo sapiens"
"8277","TKTL1","","transketolase like 1(TKTL1)","Homo sapiens"
"8284","KDM5D","","lysine demethylase 5D(KDM5D)","Homo sapiens"
"8287","USP9Y","","ubiquitin specific peptidase 9 Y-linked(USP9Y)","Homo sapiens"
"8288","EPX","","eosinophil peroxidase(EPX)","Homo sapiens"
"8289","ARID1A","","AT-rich interaction domain 1A(ARID1A)","Homo sapiens"
"8291","DYSF","","dysferlin(DYSF)","Homo sapiens"
"8292","COLQ","","collagen like tail subunit of asymmetric acetylcholinesterase(COLQ)","Homo sapiens"
"8293","SERF1A","","small EDRK-rich factor 1A(SERF1A)","Homo sapiens"
"8295","TRRAP","","transformation/transcription domain associated protein(TRRAP)","Homo sapiens"
"8301","PICALM","","phosphatidylinositol binding clathrin assembly protein(PICALM)","Homo sapiens"
"8302","KLRC4","","killer cell lectin like receptor C4(KLRC4)","Homo sapiens"
"8303","SNN","","stannin(SNN)","Homo sapiens"
"8309","ACOX2","","acyl-CoA oxidase 2(ACOX2)","Homo sapiens"
"8310","ACOX3","","acyl-CoA oxidase 3, pristanoyl(ACOX3)","Homo sapiens"
"8312","AXIN1","","axin 1(AXIN1)","Homo sapiens"
"8313","AXIN2","","axin 2(AXIN2)","Homo sapiens"
"8314","BAP1","","BRCA1 associated deubiquitinase 1(BAP1)","Homo sapiens"
"8315","BRAP","","BRCA1 associated protein(BRAP)","Homo sapiens"
"8317","CDC7","","cell division cycle 7(CDC7)","Homo sapiens"
"8318","CDC45","","cell division cycle 45(CDC45)","Homo sapiens"
"8320","EOMES","","eomesodermin(EOMES)","Homo sapiens"
"8321","FZD1","","frizzled class receptor 1(FZD1)","Homo sapiens"
"8322","FZD4","","frizzled class receptor 4(FZD4)","Homo sapiens"
"8323","FZD6","","frizzled class receptor 6(FZD6)","Homo sapiens"
"8324","FZD7","","frizzled class receptor 7(FZD7)","Homo sapiens"
"8325","FZD8","","frizzled class receptor 8(FZD8)","Homo sapiens"
"8326","FZD9","","frizzled class receptor 9(FZD9)","Homo sapiens"
"8328","GFI1B","","growth factor independent 1B transcriptional repressor(GFI1B)","Homo sapiens"
"8372","HYAL3","","hyaluronidase 3(HYAL3)","Homo sapiens"
"8379","MAD1L1","","mitotic arrest deficient 1 like 1(MAD1L1)","Homo sapiens"
"8382","NME5","","NME/NM23 family member 5(NME5)","Homo sapiens"
"8383","OR1A1","","olfactory receptor family 1 subfamily A member 1(OR1A1)","Homo sapiens"
"8386","OR1D5","","olfactory receptor family 1 subfamily D member 5(OR1D5)","Homo sapiens"
"8387","OR1E1","","olfactory receptor family 1 subfamily E member 1(OR1E1)","Homo sapiens"
"8388","OR1E2","","olfactory receptor family 1 subfamily E member 2(OR1E2)","Homo sapiens"
"8390","OR1G1","","olfactory receptor family 1 subfamily G member 1(OR1G1)","Homo sapiens"
"8392","OR3A3","","olfactory receptor family 3 subfamily A member 3(OR3A3)","Homo sapiens"
"8394","PIP5K1A","","phosphatidylinositol-4-phosphate 5-kinase type 1 alpha(PIP5K1A)","Homo sapiens"
"8395","PIP5K1B","","phosphatidylinositol-4-phosphate 5-kinase type 1 beta(PIP5K1B)","Homo sapiens"
"8396","PIP4K2B","","phosphatidylinositol-5-phosphate 4-kinase type 2 beta(PIP4K2B)","Homo sapiens"
"8398","PLA2G6","","phospholipase A2 group VI(PLA2G6)","Homo sapiens"
"8399","PLA2G10","","phospholipase A2 group X(PLA2G10)","Homo sapiens"
"8402","SLC25A11","","solute carrier family 25 member 11(SLC25A11)","Homo sapiens"
"8403","SOX14","","SRY-box transcription factor 14(SOX14)","Homo sapiens"
"8404","SPARCL1","","SPARC like 1(SPARCL1)","Homo sapiens"
"8405","SPOP","","speckle type BTB/POZ protein(SPOP)","Homo sapiens"
"8406","SRPX","","sushi repeat containing protein X-linked(SRPX)","Homo sapiens"
"8407","TAGLN2","","transgelin 2(TAGLN2)","Homo sapiens"
"8408","ULK1","","unc-51 like autophagy activating kinase 1(ULK1)","Homo sapiens"
"8409","UXT","","ubiquitously expressed prefoldin like chaperone(UXT)","Homo sapiens"
"8411","EEA1","","early endosome antigen 1(EEA1)","Homo sapiens"
"8412","BCAR3","","BCAR3 adaptor protein, NSP family member(BCAR3)","Homo sapiens"
"8416","ANXA9","","annexin A9(ANXA9)","Homo sapiens"
"8417","STX7","","syntaxin 7(STX7)","Homo sapiens"
"8418","CMAHP","","cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene(CMAHP)","Homo sapiens"
"8419","BFSP2","","beaded filament structural protein 2(BFSP2)","Homo sapiens"
"8420","SNHG3","","small nucleolar RNA host gene 3(SNHG3)","Homo sapiens"
"8424","BBOX1","","gamma-butyrobetaine hydroxylase 1(BBOX1)","Homo sapiens"
"8425","LTBP4","","latent transforming growth factor beta binding protein 4(LTBP4)","Homo sapiens"
"8427","ZNF282","","zinc finger protein 282(ZNF282)","Homo sapiens"
"8428","STK24","","serine/threonine kinase 24(STK24)","Homo sapiens"
"8431","NR0B2","","nuclear receptor subfamily 0 group B member 2(NR0B2)","Homo sapiens"
"8433","UTF1","","undifferentiated embryonic cell transcription factor 1(UTF1)","Homo sapiens"
"8434","RECK","","reversion inducing cysteine rich protein with kazal motifs(RECK)","Homo sapiens"
"8435","SOAT2","","sterol O-acyltransferase 2(SOAT2)","Homo sapiens"
"8437","RASAL1","","RAS protein activator like 1(RASAL1)","Homo sapiens"
"8438","RAD54L","","RAD54 like(RAD54L)","Homo sapiens"
"8439","NSMAF","","neutral sphingomyelinase activation associated factor(NSMAF)","Homo sapiens"
"8440","NCK2","","NCK adaptor protein 2(NCK2)","Homo sapiens"
"8443","GNPAT","","glyceronephosphate O-acyltransferase(GNPAT)","Homo sapiens"
"8444","DYRK3","","dual specificity tyrosine phosphorylation regulated kinase 3(DYRK3)","Homo sapiens"
"8445","DYRK2","","dual specificity tyrosine phosphorylation regulated kinase 2(DYRK2)","Homo sapiens"
"8446","DUSP11","","dual specificity phosphatase 11(DUSP11)","Homo sapiens"
"8447","DOC2B","","double C2 domain beta(DOC2B)","Homo sapiens"
"8448","DOC2A","","double C2 domain alpha(DOC2A)","Homo sapiens"
"8449","DHX16","","DEAH-box helicase 16(DHX16)","Homo sapiens"
"8450","CUL4B","","cullin 4B(CUL4B)","Homo sapiens"
"8451","CUL4A","","cullin 4A(CUL4A)","Homo sapiens"
"8452","CUL3","","cullin 3(CUL3)","Homo sapiens"
"8453","CUL2","","cullin 2(CUL2)","Homo sapiens"
"8454","CUL1","","cullin 1(CUL1)","Homo sapiens"
"8455","ATRN","","attractin(ATRN)","Homo sapiens"
"8456","FOXN1","","forkhead box N1(FOXN1)","Homo sapiens"
"8458","TTF2","","transcription termination factor 2(TTF2)","Homo sapiens"
"8459","TPST2","","tyrosylprotein sulfotransferase 2(TPST2)","Homo sapiens"
"8460","TPST1","","tyrosylprotein sulfotransferase 1(TPST1)","Homo sapiens"
"8462","KLF11","","KLF transcription factor 11(KLF11)","Homo sapiens"
"8463","TEAD2","","TEA domain transcription factor 2(TEAD2)","Homo sapiens"
"8464","SUPT3H","","SPT3 homolog, SAGA and STAGA complex component(SUPT3H)","Homo sapiens"
"8467","SMARCA5","","SNF2 related chromatin remodeling ATPase 5(SMARCA5)","Homo sapiens"
"8468","FKBP6","","FKBP prolyl isomerase family member 6 (inactive)(FKBP6)","Homo sapiens"
"8470","SORBS2","","sorbin and SH3 domain containing 2(SORBS2)","Homo sapiens"
"8471","IRS4","","insulin receptor substrate 4(IRS4)","Homo sapiens"
"8473","OGT","","O-linked N-acetylglucosamine (GlcNAc) transferase(OGT)","Homo sapiens"
"8476","CDC42BPA","","CDC42 binding protein kinase alpha(CDC42BPA)","Homo sapiens"
"8477","GPR65","","G protein-coupled receptor 65(GPR65)","Homo sapiens"
"8479","HIRIP3","","HIRA interacting protein 3(HIRIP3)","Homo sapiens"
"8480","RAE1","","ribonucleic acid export 1(RAE1)","Homo sapiens"
"8481","OFD1","","OFD1 centriole and centriolar satellite protein(OFD1)","Homo sapiens"
"8482","SEMA7A","","semaphorin 7A (JohnMiltonHagen blood group)(SEMA7A)","Homo sapiens"
"8483","CILP","","cartilage intermediate layer protein(CILP)","Homo sapiens"
"8484","GALR3","","galanin receptor 3(GALR3)","Homo sapiens"
"8487","GEMIN2","","gem nuclear organelle associated protein 2(GEMIN2)","Homo sapiens"
"8490","RGS5","","regulator of G protein signaling 5(RGS5)","Homo sapiens"
"8491","MAP4K3","","mitogen-activated protein kinase kinase kinase kinase 3(MAP4K3)","Homo sapiens"
"8492","PRSS12","","serine protease 12(PRSS12)","Homo sapiens"
"8493","PPM1D","","protein phosphatase, Mg2+/Mn2+ dependent 1D(PPM1D)","Homo sapiens"
"8495","PPFIBP2","","PPFIB scaffold protein 2(PPFIBP2)","Homo sapiens"
"8496","PPFIBP1","","PPFIB scaffold protein 1(PPFIBP1)","Homo sapiens"
"8497","PPFIA4","","PPFI scaffold protein A4(PPFIA4)","Homo sapiens"
"8498","RANBP3","","RAN binding protein 3(RANBP3)","Homo sapiens"
"8499","PPFIA2","","PPFI scaffold protein A2(PPFIA2)","Homo sapiens"
"8500","PPFIA1","","PPFI scaffold protein A1(PPFIA1)","Homo sapiens"
"8501","SLC43A1","","solute carrier family 43 member 1(SLC43A1)","Homo sapiens"
"8502","PKP4","","plakophilin 4(PKP4)","Homo sapiens"
"8503","PIK3R3","","phosphoinositide-3-kinase regulatory subunit 3(PIK3R3)","Homo sapiens"
"8504","PEX3","","peroxisomal biogenesis factor 3(PEX3)","Homo sapiens"
"8505","PARG","","poly(ADP-ribose) glycohydrolase(PARG)","Homo sapiens"
"8506","CNTNAP1","","contactin associated protein 1(CNTNAP1)","Homo sapiens"
"8507","ENC1","","ectodermal-neural cortex 1(ENC1)","Homo sapiens"
"8508","NIPSNAP1","","nipsnap homolog 1(NIPSNAP1)","Homo sapiens"
"8509","NDST2","","N-deacetylase and N-sulfotransferase 2(NDST2)","Homo sapiens"
"8510","MMP23B","","matrix metallopeptidase 23B(MMP23B)","Homo sapiens"
"8511","MMP23A","","matrix metallopeptidase 23A (pseudogene)(MMP23A)","Homo sapiens"
"8512","MBL1P","","mannose binding lectin 1, pseudogene(MBL1P)","Homo sapiens"
"8513","LIPF","","lipase F, gastric type(LIPF)","Homo sapiens"
"8514","KCNAB2","","potassium voltage-gated channel subfamily A regulatory beta subunit 2(KCNAB2)","Homo sapiens"
"8515","ITGA10","","integrin subunit alpha 10(ITGA10)","Homo sapiens"
"8516","ITGA8","","integrin subunit alpha 8(ITGA8)","Homo sapiens"
"8517","IKBKG","","inhibitor of nuclear factor kappa B kinase regulatory subunit gamma(IKBKG)","Homo sapiens"
"8519","IFITM1","","interferon induced transmembrane protein 1(IFITM1)","Homo sapiens"
"8520","HAT1","","histone acetyltransferase 1(HAT1)","Homo sapiens"
"8521","GCM1","","glial cells missing transcription factor 1(GCM1)","Homo sapiens"
"8522","GAS7","","growth arrest specific 7(GAS7)","Homo sapiens"
"8525","DGKZ","","diacylglycerol kinase zeta(DGKZ)","Homo sapiens"
"8526","DGKE","","diacylglycerol kinase epsilon(DGKE)","Homo sapiens"
"8527","DGKD","","diacylglycerol kinase delta(DGKD)","Homo sapiens"
"8528","DDO","","D-aspartate oxidase(DDO)","Homo sapiens"
"8529","CYP4F2","","cytochrome P450 family 4 subfamily F member 2(CYP4F2)","Homo sapiens"
"8530","CST7","","cystatin F(CST7)","Homo sapiens"
"8531","YBX3","","Y-box binding protein 3(YBX3)","Homo sapiens"
"8532","CPZ","","carboxypeptidase Z(CPZ)","Homo sapiens"
"8533","COPS3","","COP9 signalosome subunit 3(COPS3)","Homo sapiens"
"8534","CHST1","","carbohydrate sulfotransferase 1(CHST1)","Homo sapiens"
"8535","CBX4","","chromobox 4(CBX4)","Homo sapiens"
"8536","CAMK1","","calcium/calmodulin dependent protein kinase I(CAMK1)","Homo sapiens"
"8537","BCAS1","","brain enriched myelin associated protein 1(BCAS1)","Homo sapiens"
"8538","BARX2","","BARX homeobox 2(BARX2)","Homo sapiens"
"8539","API5","","apoptosis inhibitor 5(API5)","Homo sapiens"
"8540","AGPS","","alkylglycerone phosphate synthase(AGPS)","Homo sapiens"
"8541","PPFIA3","","PPFI scaffold protein A3(PPFIA3)","Homo sapiens"
"8542","APOL1","","apolipoprotein L1(APOL1)","Homo sapiens"
"8543","LMO4","","LIM domain only 4(LMO4)","Homo sapiens"
"8544","PIR","","pirin(PIR)","Homo sapiens"
"8545","CGGBP1","","CGG triplet repeat binding protein 1(CGGBP1)","Homo sapiens"
"8546","AP3B1","","adaptor related protein complex 3 subunit beta 1(AP3B1)","Homo sapiens"
"8547","FCN3","","ficolin 3(FCN3)","Homo sapiens"
"8548","BLZF1","","basic leucine zipper nuclear factor 1(BLZF1)","Homo sapiens"
"8549","LGR5","","leucine rich repeat containing G protein-coupled receptor 5(LGR5)","Homo sapiens"
"8550","MAPKAPK5","","MAPK activated protein kinase 5(MAPKAPK5)","Homo sapiens"
"8551","INE2","","inactivation escape 2(INE2)","Homo sapiens"
"8552","INE1","","inactivation escape 1(INE1)","Homo sapiens"
"8553","BHLHE40","","basic helix-loop-helix family member e40(BHLHE40)","Homo sapiens"
"8554","PIAS1","","protein inhibitor of activated STAT 1(PIAS1)","Homo sapiens"
"8555","CDC14B","","cell division cycle 14B(CDC14B)","Homo sapiens"
"8556","CDC14A","","cell division cycle 14A(CDC14A)","Homo sapiens"
"8557","TCAP","","titin-cap(TCAP)","Homo sapiens"
"8558","CDK10","","cyclin dependent kinase 10(CDK10)","Homo sapiens"
"8559","PRPF18","","pre-mRNA processing factor 18(PRPF18)","Homo sapiens"
"8560","DEGS1","","delta 4-desaturase, sphingolipid 1(DEGS1)","Homo sapiens"
"8562","DENR","","density regulated re-initiation and release factor(DENR)","Homo sapiens"
"8563","THOC5","","THO complex subunit 5(THOC5)","Homo sapiens"
"8564","KMO","","kynurenine 3-monooxygenase(KMO)","Homo sapiens"
"8566","PDXK","","pyridoxal kinase(PDXK)","Homo sapiens"
"8567","MADD","","MAP kinase activating death domain(MADD)","Homo sapiens"
"8568","RRP1","","ribosomal RNA processing 1(RRP1)","Homo sapiens"
"8569","MKNK1","","MAPK interacting serine/threonine kinase 1(MKNK1)","Homo sapiens"
"8570","KHSRP","","KH-type splicing regulatory protein(KHSRP)","Homo sapiens"
"8572","PDLIM4","","PDZ and LIM domain 4(PDLIM4)","Homo sapiens"
"8573","CASK","","calcium/calmodulin dependent serine protein kinase(CASK)","Homo sapiens"
"8574","AKR7A2","","aldo-keto reductase family 7 member A2(AKR7A2)","Homo sapiens"
"8575","PRKRA","","protein activator of interferon induced protein kinase EIF2AK2(PRKRA)","Homo sapiens"
"8576","STK16","","serine/threonine kinase 16(STK16)","Homo sapiens"
"8577","TMEFF1","","transmembrane protein with EGF like and two follistatin like domains 1(TMEFF1)","Homo sapiens"
"8578","SCARF1","","scavenger receptor class F member 1(SCARF1)","Homo sapiens"
"8581","LY6D","","lymphocyte antigen 6 family member D(LY6D)","Homo sapiens"
"8587","OR7E2P","","olfactory receptor family 7 subfamily E member 2 pseudogene(OR7E2P)","Homo sapiens"
"8590","OR6A2","","olfactory receptor family 6 subfamily A member 2(OR6A2)","Homo sapiens"
"8600","TNFSF11","","TNF superfamily member 11(TNFSF11)","Homo sapiens"
"8601","RGS20","","regulator of G protein signaling 20(RGS20)","Homo sapiens"
"8602","NOP14","","NOP14 nucleolar protein(NOP14)","Homo sapiens"
"8603","FAM193A","","family with sequence similarity 193 member A(FAM193A)","Homo sapiens"
"8604","SLC25A12","","solute carrier family 25 member 12(SLC25A12)","Homo sapiens"
